S0212-71992007000300006-1	372832002
S0212-71992007000300006-1	372832002
S0212-71992007000300006-1	372832002
S0212-71992007000300006-1	32519007
S0212-71992007000300006-1	32519007
S0212-71992007000300006-1	387527005
S0212-71992007000300006-1	387527005
S0212-71992007000300006-1	387527005
S0212-71992007000300006-1	18004003
S0212-71992007000300006-1	CHEBI:25710
S0212-71992007000300006-1	CHEBI:25710
S0212-71992007000300006-1	387264003
S0212-71992007000300006-1	25059001
S0212-71992007000300006-1	725679002
S0212-71992007000300006-1	CHEBI:25710
