S1134-80462014000500004-1	255877006
S1134-80462014000500004-1	373728005
S1134-80462014000500004-1	387264003
S1134-80462014000500004-1	415160008
S1134-80462014000500004-1	372588000
S1134-80462014000500004-1	387517004
S1134-80462014000500004-1	373529000
S1134-80462014000500004-1	372584003
S1134-80462014000500004-1	415160008
S1134-80462014000500004-1	372584003
S1134-80462014000500004-1	372584003
S1134-80462014000500004-1	387137007
S1134-80462014000500004-1	387264003
S1134-80462014000500004-1	396018005
S1134-80462014000500004-1	373529000
S1134-80462014000500004-1	372584003
S1134-80462014000500004-1	373529000
S1134-80462014000500004-1	372665008
S1134-80462014000500004-1	373492002
S1134-80462014000500004-1	373492002
S1134-80462014000500004-1	373492002
S1134-80462014000500004-1	255877006
S1134-80462014000500004-1	395994000
S1134-80462014000500004-1	387517004
S1134-80462014000500004-1	372665008
S1134-80462014000500004-1	116602009
S1134-80462014000500004-1	373529000
S1134-80462014000500004-1	22165008
S1134-80462014000500004-1	3829006
S1134-80462014000500004-1	372665008
S1134-80462014000500004-1	255877006
