S1139-76322017000200007-1	387159009
S1139-76322017000200007-1	387472004
S1139-76322017000200007-1	387129004
S1139-76322017000200007-1	387076005
S1139-76322017000200007-1	387159009
S1139-76322017000200007-1	387472004
S1139-76322017000200007-1	387129004
S1139-76322017000200007-1	387223008
S1139-76322017000200007-1	387076005
S1139-76322017000200007-1	387076005
S1139-76322017000200007-1	387159009
S1139-76322017000200007-1	387472004
S1139-76322017000200007-1	420303002
S1139-76322017000200007-1	255688002
S1139-76322017000200007-1	708558004
S1139-76322017000200007-1	418571002
