S0365-66912004000900009-1	387457003
S0365-66912004000900009-1	387457003
S0365-66912004000900009-1	259916004
S0365-66912004000900009-1	45530001
S0365-66912004000900009-1	23295004
S0365-66912004000900009-1	34086003
S0365-66912004000900009-1	25525005
S0365-66912004000900009-1	56898001
S0365-66912004000900009-1	60208008
S0365-66912004000900009-1	7348004
S0365-66912004000900009-1	7348004
S0365-66912004000900009-1	60208008
S0365-66912004000900009-1	71211001
S0365-66912004000900009-1	24851008
S0365-66912004000900009-1	130626008
S0365-66912004000900009-1	7348004
