S0212-71992006000700009-1	387321007
S0212-71992006000700009-1	372735009
S0212-71992006000700009-1	703743007
S0212-71992006000700009-1	412383006
S0212-71992006000700009-1	60153001
S0212-71992006000700009-1	56935002
S0212-71992006000700009-1	26091008
S0212-71992006000700009-1	79706000
S0212-71992006000700009-1	15373003
S0212-71992006000700009-1	387092000
S0212-71992006000700009-1	24099007
S0212-71992006000700009-1	57056007
S0212-71992006000700009-1	60153001
S0212-71992006000700009-1	373307003
S0212-71992006000700009-1	372821002
