S0212-71992004000800009-1	24655002
S0212-71992004000800009-1	259319003
S0212-71992004000800009-1	39972003
S0212-71992004000800009-1	40940006
S0212-71992004000800009-1	40940006
S0212-71992004000800009-1	49944008
S0212-71992004000800009-1	49944008
S0212-71992004000800009-1	103094002
S0212-71992004000800009-1	387220006
S0212-71992004000800009-1	63718003
S0212-71992004000800009-1	373769001
S0212-71992004000800009-1	74523009
S0212-71992004000800009-1	77703004
S0212-71992004000800009-1	387552007
S0212-71992004000800009-1	703745000
S0212-71992004000800009-1	38082009
