S0212-71992005000200008-1	34582008
S0212-71992005000200008-1	116648000
S0212-71992005000200008-1	65699000
S0212-71992005000200008-1	259618000
S0212-71992005000200008-1	2597001
S0212-71992005000200008-1	52454007
S0212-71992005000200008-1	52454007
S0212-71992005000200008-1	116586002
S0212-71992005000200008-1	116586002
S0212-71992005000200008-1	96255000
S0212-71992005000200008-1	96255000
S0212-71992005000200008-1	259778002
S0212-71992005000200008-1	396458002
S0212-71992005000200008-1	396458002
S0212-71992005000200008-1	396458002
S0212-71992005000200008-1	43688007
S0212-71992005000200008-1	64182005
S0212-71992005000200008-1	25217009
S0212-71992005000200008-1	70454002
S0212-71992005000200008-1	63718003
S0212-71992005000200008-1	419679002
S0212-71992005000200008-1	38082009
S0212-71992005000200008-1	88480006
S0212-71992005000200008-1	39972003
S0212-71992005000200008-1	85600001
S0212-71992005000200008-1	84698008
S0212-71992005000200008-1	1710001
S0212-71992005000200008-1	30820000
S0212-71992005000200008-1	5540006
S0212-71992005000200008-1	395835001
S0212-71992005000200008-1	15373003
S0212-71992005000200008-1	67079006
S0212-71992005000200008-1	387078006
S0212-71992005000200008-1	259689004
S0212-71992005000200008-1	15730005
S0212-71992005000200008-1	34582008
S0212-71992005000200008-1	28598003
