S1139-76322009000700015-1	387235007
S1139-76322009000700015-1	66925006
S1139-76322009000700015-1	49944008
S1139-76322009000700015-1	703491009
S1139-76322009000700015-1	117162004
S1139-76322009000700015-1	6741004
S1139-76322009000700015-1	45530001
S1139-76322009000700015-1	66925006
S1139-76322009000700015-1	76269006
S1139-76322009000700015-1	14767006
S1139-76322009000700015-1	75828004
S1139-76322009000700015-1	60153001
S1139-76322009000700015-1	56935002
S1139-76322009000700015-1	26091008
S1139-76322009000700015-1	74889000
S1139-76322009000700015-1	29246005
S1139-76322009000700015-1	74889000
S1139-76322009000700015-1	29246005
S1139-76322009000700015-1	74889000
S1139-76322009000700015-1	29246005
S1139-76322009000700015-1	32789000
S1139-76322009000700015-1	57056007
S1139-76322009000700015-1	60153001
S1139-76322009000700015-1	56935002
S1139-76322009000700015-1	26091008
S1139-76322009000700015-1	74889000
S1139-76322009000700015-1	29246005
S1139-76322009000700015-1	372687004
S1139-76322009000700015-1	48583005
S1139-76322009000700015-1	32789000
S1139-76322009000700015-1	56935002
S1139-76322009000700015-1	26091008
S1139-76322009000700015-1	38082009
S1139-76322009000700015-1	372687004
S1139-76322009000700015-1	372687004
