S0210-56912006000600007-1	67922002
S0210-56912006000600007-1	45555007
S0210-56912006000600007-1	45555007
S0210-56912006000600007-1	387145002
S0210-56912006000600007-1	387145002
S0210-56912006000600007-1	387145002
S0210-56912006000600007-1	38082009
S0210-56912006000600007-1	15373003
S0210-56912006000600007-1	387092000
S0210-56912006000600007-1	6725000
S0210-56912006000600007-1	6725000
S0210-56912006000600007-1	6725000
S0210-56912006000600007-1	373476007
S0210-56912006000600007-1	45555007
S0210-56912006000600007-1	372630008
S0210-56912006000600007-1	372877000
S0210-56912006000600007-1	386839004
S0210-56912006000600007-1	372495006
S0210-56912006000600007-1	373476007
S0210-56912006000600007-1	372495006
S0210-56912006000600007-1	387218008
S0210-56912006000600007-1	387458008
S0210-56912006000600007-1	387584000
S0210-56912006000600007-1	386864001
S0210-56912006000600007-1	387160004
S0210-56912006000600007-1	386870007
S0210-56912006000600007-1	722496004
