S0211-69952010000400013-1	74889000
S0211-69952010000400013-1	372665008
S0211-69952010000400013-1	372665008
S0211-69952010000400013-1	77089006
S0211-69952010000400013-1	77089006
S0211-69952010000400013-1	45530001
S0211-69952010000400013-1	45530001
S0211-69952010000400013-1	10473000
S0211-69952010000400013-1	10473000
S0211-69952010000400013-1	23295004
S0211-69952010000400013-1	91185004
S0211-69952010000400013-1	46046006
S0211-69952010000400013-1	29985007
S0211-69952010000400013-1	64893005
S0211-69952010000400013-1	29246005
S0211-69952010000400013-1	27192005
S0211-69952010000400013-1	<null>
S0211-69952010000400013-1	121103000
S0211-69952010000400013-1	300899005
S0211-69952010000400013-1	6741004
S0211-69952010000400013-1	112133008
S0211-69952010000400013-1	23318004
S0211-69952010000400013-1	387092000
S0211-69952010000400013-1	15373003
S0211-69952010000400013-1	38082009
S0211-69952010000400013-1	387381009
S0211-69952010000400013-1	116566001
S0211-69952010000400013-1	112133008
