S0212-71992007000400005-1	38082009
S0212-71992007000400005-1	38082009
S0212-71992007000400005-1	38082009
S0212-71992007000400005-1	412088006
S0212-71992007000400005-1	387200005
S0212-71992007000400005-1	387266001
S0212-71992007000400005-1	116593003
S0212-71992007000400005-1	415246002
S0212-71992007000400005-1	116648000
S0212-71992007000400005-1	300899005
S0212-71992007000400005-1	10473000
S0212-71992007000400005-1	61425002
S0212-71992007000400005-1	77089006
S0212-71992007000400005-1	6741004
S0212-71992007000400005-1	45530001
S0212-71992007000400005-1	387137007
S0212-71992007000400005-1	30178006
S0212-71992007000400005-1	5540006
S0212-71992007000400005-1	387458008
S0212-71992007000400005-1	116602009
S0212-71992007000400005-1	259916004
