S1130-63432016000400011-1	103086009
S1130-63432016000400011-1	387552007
S1130-63432016000400011-1	387374002
S1130-63432016000400011-1	704259004
S1130-63432016000400011-1	372584003
S1130-63432016000400011-1	372588000
S1130-63432016000400011-1	386948008
S1130-63432016000400011-1	704259004
S1130-63432016000400011-1	704259004
S1130-63432016000400011-1	387374002
S1130-63432016000400011-1	386906001
S1130-63432016000400011-1	395814003
S1130-63432016000400011-1	417916005
S1130-63432016000400011-1	<null>
