S1139-76322015000100014-1	23318004
S1139-76322015000100014-1	23318004
S1139-76322015000100014-1	61425002
S1139-76322015000100014-1	61425002
S1139-76322015000100014-1	56935002
S1139-76322015000100014-1	56935002
S1139-76322015000100014-1	26091008
S1139-76322015000100014-1	26091008
S1139-76322015000100014-1	387000003
S1139-76322015000100014-1	387000003
S1139-76322015000100014-1	387080000
S1139-76322015000100014-1	387080000
S1139-76322015000100014-1	45932003
S1139-76322015000100014-1	103176006
S1139-76322015000100014-1	259927002
S1139-76322015000100014-1	726768007
S1139-76322015000100014-1	116743000
S1139-76322015000100014-1	<null>
S1139-76322015000100014-1	44212003
S1139-76322015000100014-1	6741004
S1139-76322015000100014-1	372729009
S1139-76322015000100014-1	412261005
S1139-76322015000100014-1	121006005
S1139-76322015000100014-1	372729009
S1139-76322015000100014-1	264324001
S1139-76322015000100014-1	373476007
S1139-76322015000100014-1	85899009
