S1139-76322014000500011-1	45530001
S1139-76322014000500011-1	45530001
S1139-76322014000500011-1	255877006
S1139-76322014000500011-1	45530001
S1139-76322014000500011-1	34453005
S1139-76322014000500011-1	116761009
S1139-76322014000500011-1	710425002
S1139-76322014000500011-1	396012006
S1139-76322014000500011-1	387207008
S1139-76322014000500011-1	88878007
S1139-76322014000500011-1	67079006
S1139-76322014000500011-1	6741004
S1139-76322014000500011-1	77089006
S1139-76322014000500011-1	61425002
S1139-76322014000500011-1	387207008
