S0210-48062004000300006-1	712718002
S0210-48062004000300006-1	24427005
S0210-48062004000300006-1	34582008
S0210-48062004000300006-1	83475004
S0210-48062004000300006-1	259827001
S0210-48062004000300006-1	75925000
S0210-48062004000300006-1	40808006
S0210-48062004000300006-1	81810001
S0210-48062004000300006-1	255877006
S0210-48062004000300006-1	46120009
S0210-48062004000300006-1	396458002
S0210-48062004000300006-1	42605004
S0210-48062004000300006-1	112052004
S0210-48062004000300006-1	102687007
S0210-48062004000300006-1	38082009
