S0212-16112009000600017-1	373444002
S0212-16112009000600017-1	15373003
S0212-16112009000600017-1	15373003
S0212-16112009000600017-1	1710001
S0212-16112009000600017-1	1710001
S0212-16112009000600017-1	102739008
S0212-16112009000600017-1	102739008
S0212-16112009000600017-1	102737005
S0212-16112009000600017-1	102737005
S0212-16112009000600017-1	85600001
S0212-16112009000600017-1	85600001
S0212-16112009000600017-1	84698008
S0212-16112009000600017-1	84698008
S0212-16112009000600017-1	37959007
S0212-16112009000600017-1	37959007
S0212-16112009000600017-1	52454007
S0212-16112009000600017-1	52454007
S0212-16112009000600017-1	395835001
S0212-16112009000600017-1	395835001
S0212-16112009000600017-1	88480006
S0212-16112009000600017-1	88480006
S0212-16112009000600017-1	30820000
S0212-16112009000600017-1	30820000
S0212-16112009000600017-1	102718001
S0212-16112009000600017-1	102717006
S0212-16112009000600017-1	88878007
S0212-16112009000600017-1	387078006
S0212-16112009000600017-1	698052006
S0212-16112009000600017-1	387475002
S0212-16112009000600017-1	409149001
S0212-16112009000600017-1	387458008
S0212-16112009000600017-1	372658000
S0212-16112009000600017-1	372512008
S0212-16112009000600017-1	387137007
S0212-16112009000600017-1	39972003
